info	erqa_mean	erqa_min	erqa_max	SI_mean	SI_min	SI_max	TI_mean	TI_min	TI_max	ssim_0_mean	ssim_0_min	ssim_0_max	ssim_1_mean	ssim_1_min	ssim_1_max	ssim_2_mean	ssim_2_min	ssim_2_max	lpips_mean	lpips_min	lpips_max	gabor_0_mean	gabor_0_min	gabor_0_max	gabor_1_mean	gabor_1_min	gabor_1_max	gabor_2_mean	gabor_2_min	gabor_2_max	gabor_3_mean	gabor_3_min	gabor_3_max	gabor_4_mean	gabor_4_min	gabor_4_max	gabor_5_mean	gabor_5_min	gabor_5_max	sobel_mean	sobel_min	sobel_max	lbp_mean	lbp_min	lbp_max	haff_mean	haff_min	haff_max	sobel_sd_mean	sobel_sd_min	sobel_sd_max	optical_mean	optical_min	optical_max	fft_mean	fft_min	fft_max	laplac_mean	laplac_min	laplac_max	colorfulness_diff_mean	colorfulness_diff_min	colorfulness_diff_max	colorfulness_mean	colorfulness_min	colorfulness_max	hist_mean	hist_min	hist_max	subjective
img01.bmp@img01_3_04.bmp	0.4129494885584731	0.4129494885584731	0.4129494885584731	25184880.0	25184880.0	25184880.0	0.0	0	0	0.7977299977318172	0.7977299977318172	0.7977299977318172	0.9910534748438533	0.9910534748438533	0.9910534748438533	0.9837588584114908	0.9837588584114908	0.9837588584114908	0.2472	0.2472	0.2472	-3.2947914022195777	-3.2947914022195777	-3.2947914022195777	-3.2947914022195777	-3.2947914022195777	-3.2947914022195777	-6.531715475294592	-6.531715475294592	-6.531715475294592	-6.531715475294592	-6.531715475294592	-6.531715475294592	-7.543215827722392	-7.543215827722392	-7.543215827722392	-7.543215827722392	-7.543215827722392	-7.543215827722392	3540.5486	3540.5486	3540.5486	-513.7908134640011	-513.7908134640011	-513.7908134640011	7356.903764492234	7356.903764492234	7356.903764492234	6220.5317	6220.5317	6220.5317	0.1280907	0.1280907	0.1280907	126.56132065670067	126.56132065670067	126.56132065670067	13603.467205091501	13603.467205091501	13603.467205091501	0.05415165068038874	0.05415165068038874	0.05415165068038874	41.45508064806099	41.45508064806099	41.45508064806099	0.00888138463583818	0.00888138463583818	0.00888138463583818	0.29622
img01.bmp@img01_3_19.bmp	0.5924039117580168	0.5924039117580168	0.5924039117580168	27635304.0	27635304.0	27635304.0	0.0	0	0	0.8604967388143847	0.8604967388143847	0.8604967388143847	0.9947659713713337	0.9947659713713337	0.9947659713713337	0.9888064084149623	0.9888064084149623	0.9888064084149623	0.1886	0.1886	0.1886	-1.5095212132480325	-1.5095212132480325	-1.5095212132480325	-1.5095212132480325	-1.5095212132480325	-1.5095212132480325	-1.6950622049084423	-1.6950622049084423	-1.6950622049084423	-1.6950622049084423	-1.6950622049084423	-1.6950622049084423	-2.866680732207704	-2.866680732207704	-2.866680732207704	-2.866680732207704	-2.866680732207704	-2.866680732207704	1628.2216	1628.2216	1628.2216	-388.8701582790842	-388.8701582790842	-388.8701582790842	9833.973611923107	9833.973611923107	9833.973611923107	3273.6382	3273.6382	3273.6382	0.018076368	0.018076368	0.018076368	99.98463327187407	99.98463327187407	99.98463327187407	9798.812785230668	9798.812785230668	9798.812785230668	0.025001457793649706	0.025001457793649706	0.025001457793649706	41.48423084094773	41.48423084094773	41.48423084094773	0.02024180817875463	0.02024180817875463	0.02024180817875463	0.76297
img01.bmp@img01_4_13.bmp	0.44687119057293784	0.44687119057293784	0.44687119057293784	26915746.0	26915746.0	26915746.0	0.0	0	0	0.8089811276092334	0.8089811276092334	0.8089811276092334	0.9940088523427273	0.9940088523427273	0.9940088523427273	0.9870329471930139	0.9870329471930139	0.9870329471930139	0.2834	0.2834	0.2834	-1.2537275780405193	-1.2537275780405193	-1.2537275780405193	-1.2537275780405193	-1.2537275780405193	-1.2537275780405193	-1.6520965158391419	-1.6520965158391419	-1.6520965158391419	-1.6520965158391419	-1.6520965158391419	-1.6520965158391419	-2.1328504051323645	-2.1328504051323645	-2.1328504051323645	-2.1328504051323645	-2.1328504051323645	-2.1328504051323645	3040.4116	3040.4116	3040.4116	-484.6080890781746	-484.6080890781746	-484.6080890781746	8165.259456992166	8165.259456992166	8165.259456992166	5230.8535	5230.8535	5230.8535	0.07630077	0.07630077	0.07630077	116.54229473809512	116.54229473809512	116.54229473809512	12998.369590067825	12998.369590067825	12998.369590067825	0.15582524713302348	0.15582524713302348	0.15582524713302348	41.35340705160836	41.35340705160836	41.35340705160836	0.020050758755486953	0.020050758755486953	0.020050758755486953	0.39949
img01.bmp@img01_4_17.bmp	0.5425561154374713	0.5425561154374713	0.5425561154374713	30567462.0	30567462.0	30567462.0	0.0	0	0	0.8167766639212573	0.8167766639212573	0.8167766639212573	0.9924241990327481	0.9924241990327481	0.9924241990327481	0.9866971043540459	0.9866971043540459	0.9866971043540459	0.2671	0.2671	0.2671	-14.556061426353864	-14.556061426353864	-14.556061426353864	-14.556061426353864	-14.556061426353864	-14.556061426353864	-5.9837368396496	-5.9837368396496	-5.9837368396496	-5.9837368396496	-5.9837368396496	-5.9837368396496	-3.963930209983685	-3.963930209983685	-3.963930209983685	-3.963930209983685	-3.963930209983685	-3.963930209983685	2559.266	2559.266	2559.266	-470.83117993607857	-470.83117993607857	-470.83117993607857	11492.679061037074	11492.679061037074	11492.679061037074	5000.3135	5000.3135	5000.3135	0.07506808	0.07506808	0.07506808	110.13691764526315	110.13691764526315	110.13691764526315	12412.111987893117	12412.111987893117	12412.111987893117	4.687166706201836	4.687166706201836	4.687166706201836	46.19639900494322	46.19639900494322	46.19639900494322	0.026015770183894536	0.026015770183894536	0.026015770183894536	0.66468
img01.bmp@img01_4_21.bmp	0.5983047654925597	0.5983047654925597	0.5983047654925597	28631132.0	28631132.0	28631132.0	0.0	0	0	0.7537522704804459	0.7537522704804459	0.7537522704804459	0.976073524199852	0.976073524199852	0.976073524199852	0.9553072850325536	0.9553072850325536	0.9553072850325536	0.1332	0.1332	0.1332	-9.565685694018173	-9.565685694018173	-9.565685694018173	-9.565685694018173	-9.565685694018173	-9.565685694018173	-1.1916585573991672	-1.1916585573991672	-1.1916585573991672	-1.1916585573991672	-1.1916585573991672	-1.1916585573991672	-0.382733220755286	-0.382733220755286	-0.382733220755286	-0.382733220755286	-0.382733220755286	-0.382733220755286	2925.8628	2925.8628	2925.8628	-525.4283966441099	-525.4283966441099	-525.4283966441099	17244.457312423605	17244.457312423605	17244.457312423605	5344.255	5344.255	5344.255	0.13659729	0.13659729	0.13659729	122.95718689646648	122.95718689646648	122.95718689646648	14446.389860446105	14446.389860446105	14446.389860446105	3.57801107276817	3.57801107276817	3.57801107276817	45.08724337150955	45.08724337150955	45.08724337150955	0.06153109734113779	0.06153109734113779	0.06153109734113779	0.5149
img01.bmp@img01_4_18.bmp	0.4670719351570416	0.4670719351570416	0.4670719351570416	27024868.0	27024868.0	27024868.0	0.0	0	0	0.8205184067323931	0.8205184067323931	0.8205184067323931	0.9931115438222411	0.9931115438222411	0.9931115438222411	0.9881027816064175	0.9881027816064175	0.9881027816064175	0.2834	0.2834	0.2834	-1.4687537733339642	-1.4687537733339642	-1.4687537733339642	-1.4687537733339642	-1.4687537733339642	-1.4687537733339642	-2.045109902334611	-2.045109902334611	-2.045109902334611	-2.045109902334611	-2.045109902334611	-2.045109902334611	-3.0848120708788302	-3.0848120708788302	-3.0848120708788302	-3.0848120708788302	-3.0848120708788302	-3.0848120708788302	2561.1992	2561.1992	2561.1992	-466.591898772364	-466.591898772364	-466.591898772364	7630.002162516076	7630.002162516076	7630.002162516076	4844.6084	4844.6084	4844.6084	0.059556115	0.059556115	0.059556115	112.73439762023573	112.73439762023573	112.73439762023573	12124.252719240061	12124.252719240061	12124.252719240061	0.07168437756402568	0.07168437756402568	0.07168437756402568	41.437547921177355	41.437547921177355	41.437547921177355	0.013218977561490172	0.013218977561490172	0.013218977561490172	0.48541
img01.bmp@img01_4_04.bmp	0.3501003852623582	0.3501003852623582	0.3501003852623582	23193300.0	23193300.0	23193300.0	0.0	0	0	0.7415091743126027	0.7415091743126027	0.7415091743126027	0.9866710104813201	0.9866710104813201	0.9866710104813201	0.9747611824350112	0.9747611824350112	0.9747611824350112	0.2948	0.2948	0.2948	-4.722055419170548	-4.722055419170548	-4.722055419170548	-4.722055419170548	-4.722055419170548	-4.722055419170548	-8.548591130262794	-8.548591130262794	-8.548591130262794	-8.548591130262794	-8.548591130262794	-8.548591130262794	-12.824532595202113	-12.824532595202113	-12.824532595202113	-12.824532595202113	-12.824532595202113	-12.824532595202113	5271.776	5271.776	5271.776	-614.3126239953075	-614.3126239953075	-614.3126239953075	7178.209177782436	7178.209177782436	7178.209177782436	7577.724	7577.724	7577.724	0.26404247	0.26404247	0.26404247	150.59071108513467	150.59071108513467	150.59071108513467	16225.029060066425	16225.029060066425	16225.029060066425	0.08909038891037824	0.08909038891037824	0.08909038891037824	41.420141909831	41.420141909831	41.420141909831	0.010390771242510866	0.010390771242510866	0.010390771242510866	0.0915
img01.bmp@img01_2_20.bmp	0.7514177693761814	0.7514177693761814	0.7514177693761814	27684138.0	27684138.0	27684138.0	0.0	0	0	0.920580340848041	0.920580340848041	0.920580340848041	0.9943796787084502	0.9943796787084502	0.9943796787084502	0.9901324259328972	0.9901324259328972	0.9901324259328972	0.0868	0.0868	0.0868	-0.7087931830890337	-0.7087931830890337	-0.7087931830890337	-0.7087931830890337	-0.7087931830890337	-0.7087931830890337	-0.6941950800933017	-0.6941950800933017	-0.6941950800933017	-0.6941950800933017	-0.6941950800933017	-0.6941950800933017	-0.6146640431373155	-0.6146640431373155	-0.6146640431373155	-0.6146640431373155	-0.6146640431373155	-0.6146640431373155	781.48035	781.48035	781.48035	-268.24056367372924	-268.24056367372924	-268.24056367372924	11220.410999602465	11220.410999602465	11220.410999602465	1280.2692	1280.2692	1280.2692	0.0020241768	0.0020241768	0.0020241768	78.00727562329804	78.00727562329804	78.00727562329804	6569.074211789664	6569.074211789664	6569.074211789664	0.08981788811001223	0.08981788811001223	0.08981788811001223	41.59905018685139	41.59905018685139	41.59905018685139	0.028321334381750628	0.028321334381750628	0.028321334381750628	0.93589
img01.bmp@img01_4_02.bmp	0.25725626395435375	0.25725626395435375	0.25725626395435375	23877478.0	23877478.0	23877478.0	0.0	0	0	0.7807715155530489	0.7807715155530489	0.7807715155530489	0.993107861219764	0.993107861219764	0.993107861219764	0.9880833446947953	0.9880833446947953	0.9880833446947953	0.4079	0.4079	0.4079	-1.5075706792214982	-1.5075706792214982	-1.5075706792214982	-1.5075706792214982	-1.5075706792214982	-1.5075706792214982	-3.147779581079083	-3.147779581079083	-3.147779581079083	-3.147779581079083	-3.147779581079083	-3.147779581079083	-6.919728247945639	-6.919728247945639	-6.919728247945639	-6.919728247945639	-6.919728247945639	-6.919728247945639	5562.394	5562.394	5562.394	-530.0990473487007	-530.0990473487007	-530.0990473487007	2810.9569544907654	2810.9569544907654	2810.9569544907654	8847.644	8847.644	8847.644	0.12380677	0.12380677	0.12380677	136.40680449888237	136.40680449888237	136.40680449888237	14740.493071807334	14740.493071807334	14740.493071807334	0.07067422268888635	0.07067422268888635	0.07067422268888635	41.438558076052495	41.438558076052495	41.438558076052495	0.012867095219767337	0.012867095219767337	0.012867095219767337	0.15922
img01.bmp@img01_2_17.bmp	0.7683562292752251	0.7683562292752251	0.7683562292752251	27116022.0	27116022.0	27116022.0	0.0	0	0	0.8888805322055544	0.8888805322055544	0.8888805322055544	0.987636062584544	0.987636062584544	0.987636062584544	0.9697285178537369	0.9697285178537369	0.9697285178537369	0.0661	0.0661	0.0661	-1.0822726646645338	-1.0822726646645338	-1.0822726646645338	-1.0822726646645338	-1.0822726646645338	-1.0822726646645338	-2.684467993219735	-2.684467993219735	-2.684467993219735	-2.684467993219735	-2.684467993219735	-2.684467993219735	-2.617921540347233	-2.617921540347233	-2.617921540347233	-2.617921540347233	-2.617921540347233	-2.617921540347233	975.0452	975.0452	975.0452	-285.1981767122644	-285.1981767122644	-285.1981767122644	13592.047638233174	13592.047638233174	13592.047638233174	1334.9803	1334.9803	1334.9803	0.0026344082	0.0026344082	0.0026344082	84.54321227863512	84.54321227863512	84.54321227863512	8177.404233618392	8177.404233618392	8177.404233618392	0.43944694466629386	0.43944694466629386	0.43944694466629386	41.948679243407675	41.948679243407675	41.948679243407675	0.031787533259285815	0.031787533259285815	0.031787533259285815	0.91097
img01.bmp@img01_4_06.bmp	0.39109255393180237	0.39109255393180237	0.39109255393180237	27075776.0	27075776.0	27075776.0	0.0	0	0	0.7766478936013459	0.7766478936013459	0.7766478936013459	0.9937182071964518	0.9937182071964518	0.9937182071964518	0.9877771587099134	0.9877771587099134	0.9877771587099134	0.3584	0.3584	0.3584	-1.4620475740367824	-1.4620475740367824	-1.4620475740367824	-1.4620475740367824	-1.4620475740367824	-1.4620475740367824	-3.2520562810968348	-3.2520562810968348	-3.2520562810968348	-3.2520562810968348	-3.2520562810968348	-3.2520562810968348	-4.2481842893409585	-4.2481842893409585	-4.2481842893409585	-4.2481842893409585	-4.2481842893409585	-4.2481842893409585	3876.5652	3876.5652	3876.5652	-553.7354964240599	-553.7354964240599	-553.7354964240599	7427.319233747799	7427.319233747799	7427.319233747799	6461.757	6461.757	6461.757	0.110387266	0.110387266	0.110387266	129.4330267653088	129.4330267653088	129.4330267653088	13969.505503059154	13969.505503059154	13969.505503059154	0.04239937756196355	0.04239937756196355	0.04239937756196355	41.551631676303344	41.551631676303344	41.551631676303344	0.007777303367205243	0.007777303367205243	0.007777303367205243	0.25814
img01.bmp@img01_3_16.bmp	0.5851659609342986	0.5851659609342986	0.5851659609342986	27578202.0	27578202.0	27578202.0	0.0	0	0	0.8632996171434246	0.8632996171434246	0.8632996171434246	0.9951118590592776	0.9951118590592776	0.9951118590592776	0.992158584148188	0.992158584148188	0.992158584148188	0.1938	0.1938	0.1938	-1.3045249625626216	-1.3045249625626216	-1.3045249625626216	-1.3045249625626216	-1.3045249625626216	-1.3045249625626216	-1.5403210040522717	-1.5403210040522717	-1.5403210040522717	-1.5403210040522717	-1.5403210040522717	-1.5403210040522717	-2.6717116875915967	-2.6717116875915967	-2.6717116875915967	-2.6717116875915967	-2.6717116875915967	-2.6717116875915967	1566.4858	1566.4858	1566.4858	-361.2824379900025	-361.2824379900025	-361.2824379900025	9562.432483421779	9562.432483421779	9562.432483421779	3124.7378	3124.7378	3124.7378	0.016473787	0.016473787	0.016473787	99.33103036483753	99.33103036483753	99.33103036483753	9728.254314110009	9728.254314110009	9728.254314110009	0.036790804226299656	0.036790804226299656	0.036790804226299656	41.47244149451508	41.47244149451508	41.47244149451508	0.010875989843585671	0.010875989843585671	0.010875989843585671	0.73685
